,layer,feature,indirect_effect,prompt_str,response_str,node_type
253174,9,502,0.01707432046532631,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
42350,1,17006,0.01706022024154663,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
139561,5,12841,0.017047235742211342,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
228049,8,721,0.016910431906580925,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
303690,11,330,0.01690634712576866,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
232540,9,4444,0.01689278893172741,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
231177,9,3081,0.016866425052285194,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
303719,11,359,0.016859887167811394,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
209615,8,6863,0.01682756096124649,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
227539,8,211,0.016779854893684387,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
278736,10,720,0.016754183918237686,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
126925,5,205,0.016674257814884186,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
136443,5,9723,0.01662411168217659,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
209273,8,6521,0.016560126096010208,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
265771,10,12331,0.016551822423934937,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
267356,10,13916,0.01654469594359398,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
294823,11,16039,0.016522061079740524,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
304018,11,658,0.01644030213356018,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
119409,4,18033,0.01644000969827175,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
269251,10,15811,0.016408655792474747,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
24007,0,24007,0.016347290948033333,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
159770,6,7706,0.016259323805570602,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
160726,6,8662,0.016219867393374443,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
227871,8,543,0.016210051253437996,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
228155,9,59,0.0161691065877676,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
303654,11,294,0.01608993299305439,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
225604,8,22852,0.01607256941497326,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
227613,8,285,0.016072260215878487,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
16436,0,16436,0.016021477058529854,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
274474,10,21034,0.01599515788257122,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
278219,10,203,0.015985781326889992,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
242458,9,14362,0.015971822664141655,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
278267,10,251,0.015929043292999268,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
663,0,663,0.015825411304831505,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
278756,10,740,0.01582411117851734,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
303691,11,331,0.015749609097838402,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
227594,8,266,0.015691647306084633,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
253295,9,623,0.01567971333861351,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
278365,10,349,0.015520547516644001,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
99027,3,22995,0.015503544360399246,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
227607,8,279,0.015483992174267769,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
227836,8,508,0.01548207737505436,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
117371,4,15995,0.015443600714206696,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
191460,7,14052,0.015410048887133598,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
253438,9,766,0.015388376079499722,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
19038,0,19038,0.015383144840598106,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
110589,4,9213,0.015358435921370983,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
15967,0,15967,0.015348164364695549,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
278639,10,623,0.01518622599542141,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
278642,10,626,0.015148041769862175,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
281247,11,2463,0.015117116272449493,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
184027,7,6619,0.015113037079572678,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
202658,7,674,0.015098276548087597,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
227692,8,364,0.015067086555063725,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
195372,7,17964,0.01505040843039751,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
244508,9,16412,0.0150442598387599,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
75744,2,480,0.015037859790027142,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
131882,5,5162,0.015017334371805191,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
196741,7,19333,0.01498571690171957,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
303899,11,539,0.014941130764782429,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
278428,10,412,0.014872884377837181,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
193069,7,15661,0.014786248095333576,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
128178,5,1458,0.014761518687009811,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
278498,10,482,0.014721936546266079,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
211539,8,8787,0.01469925045967102,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
166624,6,14560,0.014697874896228313,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
267323,10,13883,0.014606847427785397,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
184491,7,7083,0.014546651393175125,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
229037,9,941,0.014544724486768246,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
39029,1,13685,0.014543099328875542,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
19064,0,19064,0.014534616842865944,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
160065,6,8001,0.014533214271068573,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
14525,0,14525,0.01452928688377142,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
278463,10,447,0.014474106952548027,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
111312,4,9936,0.014426876790821552,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
236130,9,8034,0.014423226937651634,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
303906,11,546,0.01436574012041092,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
303574,11,214,0.014357034116983414,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
278115,10,99,0.014289907179772854,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
177400,6,760,0.014250129461288452,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
202486,7,502,0.014227665960788727,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
225934,8,23182,0.014211796224117279,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
304091,11,731,0.01419811975210905,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
274783,10,21343,0.014191748574376106,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
278358,10,342,0.014060702174901962,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
278301,10,285,0.014048663899302483,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
278434,10,418,0.014041685499250889,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
278473,10,457,0.013993832282721996,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
207618,8,4866,0.013965645805001259,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
303782,11,422,0.013950532302260399,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
278548,10,532,0.013936903327703476,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
278394,10,378,0.013933229260146618,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
278177,10,161,0.013930817134678364,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
304094,11,734,0.013912064023315907,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
180210,7,2802,0.013903927057981491,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
303562,11,202,0.013857420533895493,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
252960,9,288,0.013832955621182919,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
182025,7,4617,0.013748707249760628,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
303567,11,207,0.013715865090489388,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
195959,7,18551,0.013705159537494183,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
278660,10,644,0.013676540926098824,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
272629,10,19189,0.01366627961397171,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
252771,9,99,0.013662509620189667,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
278562,10,546,0.01364472508430481,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
278369,10,353,0.013622546568512917,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
